,x2,x3,x6,x7,x8,x10,x11,x12,x13,x14,x16,x17,x1_type2,x1_type3,x1_type4,target
5423,3070,200,3.6900623041045844,3.0,2.0,-0.8747672113186935,-9.583439246874896,-0.5125499888550247,12.0,2.108492213386491,49.7,275.0,True,False,False,0
5424,4684,728,2.779050166376239,4.121563887066202,7.0,0.41064437186411773,2.0,1.0513396412167109,11.0,3.2230388735119058,101.2,1043.0,False,False,False,1
5425,9098,200,2.0,4.0,7.0,0.41635262811767504,3.2923928339027455,-0.5134510402001462,8.0,1.8359338257844506,49.2,508.0,True,False,False,0
5426,5171,200,-3.3804027188143664,15.0,77.0,7.8037065747276655,3.0,1.563834313203368,458.0,2.6638220147389764,63.4,1216.0,False,True,False,0
5427,5894,200,1.5462833175515822,2.0,9.0,1.36733823451131,6.0,1.1651913520004924,17.0,3.4420059872505098,98.0,1226.0,False,False,False,0
5428,7604,435,2.981652713177839,25.0,2.0,-1.5330900274872135,-9.002942122565814,-0.41567905060651156,9.0,1.747742663584201,66.4,170.0,True,False,False,0
5429,1000,200,2.0,4.0,3.0,-0.5741022274111707,-3.8678020510021396,-0.42176748722822743,17.0,2.0154668593942984,59.4,333.0,True,False,False,0
5430,1406,200,16.0,5.0,23.0,1.0,208.0,0.8382843809131016,18.0,-4.253500916268803,111.3,1289.0,False,False,False,0
5431,2495,200,3.694749282841711,1.0,12.0,4.335163232522587,254.0,-3.435279770475533,17.0,-6.728168082610219,83.7,1438.0,False,False,True,0
5432,1478,200,2.9267883518097495,6.332077769559316,6.0,0.4214879229430011,41.0,1.120919281104631,1.0,2.0162603942393185,110.7,1072.0,False,False,False,0
5433,2043,200,1.3298667901355365,4.964294618599407,48.0,0.40972351829563625,1.337413663748734,0.5558526358398352,63.0,2.8410207009869124,158.7,27.0,False,True,False,0
5434,1324,350,3.0,5.0,199.0,2.0,-2.775620371602052,0.8906541209192675,90.0,3.5851019530397554,148.6,18.0,False,True,False,0
5435,1181,381,4.947805680337666,1.0,162.0,21.0,17.0,1.6496731357641632,470.0,10.885760162546926,129.6,120.0,False,True,False,0
5436,1728,200,15.0,6.0,2045.0,15.0,2.0,5.0,3553.0,12.0,134.3,7.0,False,True,False,0
5437,1387,587,2.112693486879456,189.0,17.0,2.41096205359986,124.0,-0.7812090798574003,14.0,-5.693805037171813,70.6,1060.0,False,False,True,0
5438,1884,1084,3.778465405106285,5.20554807568886,8.0,0.4329568983123302,36.0,0.9909672342042652,12.0,1.628976679136422,92.2,1033.0,False,False,False,0
5439,1350,550,4.0,1.0,215.0,3.0,4.0,1.0,495.0,3.826730125942121,151.4,42.0,False,True,False,0
5440,1439,200,4.480793187606606,3.0,21.0,2.0,177.0,-3.31841689472493,10.0,-4.715315907865316,77.8,1287.0,False,False,True,0
5441,6077,200,2.0,1.0,7.0,-0.8493442985338433,149.0,0.489576801601173,2.0,-2.0208358186406183,122.3,878.0,False,False,False,0
5442,1377,577,1.9831041083479874,2.0,21.0,3.122529907697184,252.0,0.791444351555534,11.0,-5.67810852423996,111.5,1568.0,False,False,False,0
5443,6083,200,1.0,3.0,5.0,0.43079448003974985,2.0,1.053164387914849,7.0,3.3664606731460305,93.9,1062.0,False,False,False,1
5444,1191,200,4.0,2.0,5.0,-0.62658637601369,-2.363493427084151,-0.45241326918195757,5.0,2.0791871635713512,64.9,324.0,True,False,False,0
5445,1338,200,2.0,5.0,28.0,1.0,46.0,1.1315454321141787,11.0,2.2413615891014396,114.6,1024.0,False,False,False,0
5446,2769,550,1.0,7.0,54.0,1.0,1.0,1.0,97.0,2.9881045498078374,97.3,1219.0,False,False,False,0
5447,1674,200,3.8713837747878115,88.0,136.0,1.0,-5.425993135744341,1.004379718187182,46.0,1.4301000520985543,58.3,307.0,True,False,False,1
5448,1301,200,3.0,2.5229917356550526,164.0,4.0,7.330580282999577,1.1528857419763512,970.0,4.749154227642765,179.5,22.0,False,True,False,0
5449,1358,558,8.0,39.0,368.0,5.0,4.0,3.0,434.0,1.0,96.2,347.0,False,True,False,0
5450,1525,200,3.0690491590740905,3.0,26.0,1.49391671779029,246.0,0.6819159744083476,3.0,-5.315035800866479,127.8,1290.0,False,False,False,0
5451,2150,200,2.307250536709873,5.0,70.0,0.6901161402946574,-8.817219191682547,0.6223684345013687,103.0,2.9591634465862344,128.7,24.0,False,True,False,1
5452,5769,769,1.3696247056532602,3.0907376171603413,52.0,0.5177806061443446,-3.08016217203609,0.39789218277057825,81.0,2.724206867421468,148.2,21.0,False,True,False,0
5453,1486,200,2.64679595859468,2.0,30.0,1.5929420059310875,81.33783221421082,1.0906322911427746,12.0,0.4946105339677187,85.8,1225.0,False,False,False,0
5454,2507,200,6.0,83.0,98.0,2.0,2.0,1.0,18.0,1.0,98.8,1215.0,False,False,False,1
5455,1371,571,2.0,3.0,8.0,-0.2902032752899526,-1.0394850891306042,-0.4524965204664615,9.0,1.885236583641064,64.3,372.0,True,False,False,0
5456,4559,475,2.0,8.0,83.0,1.0,-8.136527938304596,0.5869678548491548,22.0,2.9215150849718574,130.5,28.0,False,True,False,0
5457,1791,200,3.0,4.0,61.0,1.0,57.0,1.1908369977151678,11.0,1.782128033362416,120.5,1130.0,False,False,False,0
5458,7241,200,0.644346130130959,3.0,22.0,2.32912811364311,3.0,1.2869962428740138,13.0,3.701977930033636,96.8,1383.0,False,False,False,0
5459,4068,200,9.0,5.0,1248.0,17.0,4.426814673067923,1.0,777.0,4.0,169.1,8.0,False,True,False,1
5460,2106,550,4.0,41.0,35.0,1.0,6.0,1.84843987042632,13.0,2.521304725771392,115.9,1325.0,False,False,False,0
5461,4531,533,4.578168363035969,1.0,7.0,1.86367903886421,20.0,-3.1974066214416688,7.0,1.6380423595833258,78.9,946.0,False,False,True,0
5462,1725,900,12.274991410244782,6.0,86.0,1.0,-5.766286681273771,-3.363521575242052,46.0,2.958106983108929,37.4,31.0,False,False,True,0
5463,1767,200,-2.1427736744759223,336.0,12.0,2.838195623247045,85.0,1.4306693432293476,9.0,-6.379371859215432,87.7,1175.0,False,False,True,0
5464,4556,200,2.0,3.0,16.0,-0.7564668766539526,65.44132201360861,0.7742941640364804,16.0,0.8437296770694642,96.0,833.0,False,False,False,0
5465,3436,200,4.637015296739103,4.0,6.0,-2.2806231281339513,-15.800284488555228,-0.6381860574518365,23.0,2.380255231379242,68.1,29.0,True,False,False,0
5466,3004,200,11.415631915941594,6.0,50.0,-2.8152353308544553,-3.905968026905457,-3.5545019228663945,22.0,1.5403925479441987,37.6,22.0,False,False,True,0
5467,2214,200,3.0,7.0,29.0,1.0,3.0,1.3146617811310994,7.0,3.62823078103896,111.0,1130.0,False,False,False,0
5468,9307,200,1.0,16.0,76.0,1.0,-8.036491370605752,0.5902281734994237,23.0,2.925868014545968,127.8,17.0,False,True,False,0
5469,1868,356,4.370548733470821,3.133008221445767,14.0,-0.29696428273926134,36.0,0.9657510129976223,6.0,1.8886954012515051,92.2,914.0,False,False,False,0
5470,16238,274,1.3199745797637163,-0.4477104995124055,12.0,0.31990761735749196,2.0,0.7626578380755971,7.0,3.570022422536698,100.5,1046.0,False,False,False,0
5471,12939,200,1.0,12.0,11.0,0.8039019700926806,9.0,1.0,24.0,2.7345056047724707,138.5,86.0,False,True,False,0
5472,1718,200,1.3638747901494757,124.0,11.0,3.1365310514348037,7.0,-1.2182984769330418,20.0,0.2050025111233249,73.5,1181.0,False,False,True,0
5473,1798,200,1.0,3.0,18.0,-1.0560798773960354,28.0,0.9116997208155113,4.0,2.237091837131539,100.8,785.0,False,False,False,0
5474,1185,385,1.6728433110592729,3.0,8.0,1.950787426826106,88.12708635028439,1.112729432307645,74.0,0.26154669599306235,94.7,1312.0,False,False,False,0
5475,2054,200,2.7133548964365435,5.0,30.0,1.0,2.0,1.412820390351907,6.0,1.0,99.0,1220.0,False,False,False,0
5476,3964,200,2.0,5.0,36.0,-0.2522307357644662,33.0,0.9589862220709489,26.0,1.6685828207207516,58.7,878.0,False,False,False,0
5477,3415,200,1.4804370523338868,7.0,28.0,0.24239728999213828,-7.507145071483052,0.505599556590655,52.0,2.7572408417673135,134.3,9.0,False,True,False,0
5478,2563,363,1.0,27.0,88.0,1.0,-7.666068565978129,2.0,21.0,3.2597421001643596,130.9,48.0,False,True,False,0
5479,5211,200,5.0,17.0,262.0,3.0,4.0,1.0,3065.0,3.207869864143513,125.7,47.0,False,True,False,1
5480,2068,550,6.0,9.0,796.0,7.0,8.0,1.0,1297.0,0.8221404346979804,69.0,1531.0,False,True,False,0
5481,1157,357,2.271166326680895,10.038256300689529,7.0,1.2779279673913813,14.0,1.3330961072162286,5.0,2.9093214946374193,100.8,1208.0,False,False,False,0
5482,2734,1054,1.3898523311926851,3.4124478956294197,77.0,2.0,5.0,0.5806424555360776,152.0,3.3378419154647023,180.5,45.0,False,True,False,0
5483,6278,200,2.0,1.0,65.0,2.0,6.0,0.6345632520949238,631.0,3.0938048806976535,125.9,45.0,False,True,False,0
5484,1367,200,1.0,18.0,95.0,2.0,-5.9603243949977625,0.8865671842221989,20.0,3.2833850411409538,136.8,32.0,False,True,False,0
5485,1219,200,1.0,2.0,11.0,0.08098178561635994,150.0,0.7346607629900506,8.0,-1.9703063782731753,122.7,1035.0,False,False,False,0
5486,2589,550,3.0,7.0,223.0,5.0,7.0,1.5405402784792948,217.0,1.20750697906246,55.0,1207.0,False,True,False,0
5487,3139,200,5.422590577930357,125.64943638181563,9.0,1.1968892933518749,47.818157716631546,-1.588028399217146,9.0,-1.6514613119515609,70.6,832.0,False,False,True,0
5488,2106,200,1.700495997913361,6.0,24.0,0.2757520154967974,-9.2359920824901,0.5165503480322219,30.0,2.746163685140912,128.7,17.0,False,True,False,0
5489,1199,399,7.0,12.0,1275.0,10.0,10.0,2.0,1267.0,2.582487138070071,68.5,1394.0,False,True,False,0
5490,1352,200,5.0,3.0,747.0,8.0,-4.8429196936248005,3.0,3511.0,3.0,141.9,60.0,False,True,False,0
5491,2440,200,1.0,3.0,89.0,1.0,0.2886195521755539,0.6048835346131061,53.0,3.187785602016344,156.9,16.0,False,True,False,0
5492,1000,200,3.0487956755301546,4.0,20.0,0.9062531890358025,1.0,1.269444009373359,15.0,3.43052138370486,90.3,1117.0,False,False,False,0
5493,3029,2650,2.3440537219504307,7.0,44.0,1.0,141.0,0.8132813717919635,9.0,-3.2559631932564272,112.5,1457.0,False,False,False,0
5494,5211,200,1.0,3.0,66.0,1.0,3.0,0.5101276173737952,45.0,2.6854960921853324,136.0,91.0,False,True,False,1
5495,3865,472,2.4072179624215764,43.0,56.0,3.0,46.0,1.7853578920191695,13.0,1.5918176865469642,86.3,1263.0,False,False,False,0
5496,1361,561,5.003261768572989,1.0,10.0,2.3476593726557287,42.0,-3.133230610584278,6.0,0.7142329498205409,68.9,1022.0,False,False,True,0
5497,4144,549,4.078394985954583,2.0,11.0,2.5239330015820762,59.039868009354535,-3.2108875316187357,10.0,0.15784446131258667,72.2,1050.0,False,False,True,0
5498,1345,200,3.119905569344489,136.32736505788034,7.0,3.4950908826140568,4.0,-0.9871848600926927,5.0,0.17302920014773138,74.8,1251.0,False,False,True,0
5499,2463,200,3.256202877146169,2.0,74.0,2.0,34.0,1.0,34.0,2.2630763888730736,128.0,33.0,False,True,False,1
5500,3128,538,4.461606475187379,1.0,9.0,-0.767425299659374,28.0,0.8466766926578119,4.0,2.1374198082312734,96.6,834.0,False,False,False,0
5501,1360,200,1.0,2.0,56.0,1.0,1.0,0.5636629297163533,80.0,3.0289524902550182,148.6,22.0,False,True,False,0
5502,3350,200,2.0,1.0,21.0,0.968767201184658,86.52155343781065,0.9564625417022898,12.0,0.5514801442654527,112.3,1145.0,False,False,False,0
5503,2222,200,3.0,33.0,10.0,-0.38405838482684906,-0.642024346232013,-0.02038350188178928,25.0,1.5119431857710448,63.8,363.0,True,False,False,0
5504,2223,200,2.0,6.0,86.0,1.0,7.0,1.2428462739841752,2165.0,2.7337025719752424,125.2,47.0,False,True,False,0
5505,1693,200,8.0,1.0,263.0,5.0,7.4993676140723124,1.597391592077789,378.0,5.0,180.3,21.0,False,True,False,0
5506,1456,200,2.0,44.0,144.0,2.0,-5.659559026498513,1.0,185.0,2.6532438701366288,137.9,35.0,False,True,False,0
5507,1683,200,4.0,3.0,35.0,0.13580686711845846,2.0,1.1698063424633713,11.0,3.4942754868758232,101.7,968.0,False,False,False,0
5508,1359,200,0.37488000478172623,145.0,43.0,1.0,3.2977521215302037,1.7139278883878095,40.0,-0.6163030686167232,43.9,581.0,True,False,False,0
5509,1698,200,1.0,1.0,69.0,1.0,-5.598213842468255,1.0,77.0,3.4833103841986484,141.0,14.0,False,True,False,0
5510,1392,200,1.7300639803580982,5.649298827101166,104.0,2.0,6.0,0.7411748582588722,22.0,3.665146115749787,181.4,42.0,False,True,False,0
5511,9974,1600,2.0,14.0,20.0,1.0,3.0,0.9936545610789167,11.0,2.9499750840497705,101.0,1019.0,False,False,False,0
5512,2160,200,1.8017851703478858,5.306494815134258,35.0,0.2938956757519833,-7.013273792799922,0.5248486702299184,41.0,2.80867537868967,136.3,10.0,False,True,False,0
5513,2403,529,3.064828634853262,2.0,14.0,0.6597357676456879,75.67811209120005,0.9174393240056237,5.0,0.4926963288816206,93.3,1076.0,False,False,False,0
5514,3864,200,2.0,46.0,34.0,1.0,48.0,1.0,22.0,1.4136678070315674,95.9,720.0,False,False,False,0
5515,4614,622,15.0,6.0,1972.0,13.0,5.0,6.0,1611.0,26.0,145.0,114.0,False,True,False,1
5516,1226,200,10.0,29.0,354.0,10.0,1.0,2.0,5628.0,7.149061508849529,183.5,39.0,False,True,False,0
5517,2062,200,4.0,6.0,39.0,1.0,167.0,0.8183619734669976,7.0,-2.170457662395796,126.7,1032.0,False,False,False,0
5518,2255,200,3.0,36.0,183.0,2.0,-9.996657862708638,2.0,88.0,3.501875420351514,125.5,29.0,False,True,False,0
5519,1000,200,4.0,709.0,216.0,8.0,8.217421048825202,28.0,242.0,3.6374459291790986,140.3,457.0,False,True,False,1
5520,2045,200,3.3057412963253476,2.0,16.0,2.06995101341185,253.0,0.6623762612887657,9.0,-5.957377599341557,92.1,1383.0,False,False,False,0
5521,2390,200,1.0,1.0,65.0,1.0,-4.683340414056701,0.5515670605044984,94.0,3.2194318039458807,143.1,11.0,False,True,False,0
5522,2400,200,2.0,2.0,139.0,2.0,61.0,1.0,20.0,1.1779530622824925,121.5,1536.0,False,False,False,1
5523,4458,200,1.0,16.0,176.0,5.0,3.0,1.6141978335028433,98.0,1.1609259263951852,58.6,1341.0,False,True,False,0
5524,1399,200,-0.7451172157716037,140.0,48.0,2.2343597188249964,13.967164098594374,1.757611360127475,5.0,-0.7205173963006839,44.8,785.0,True,False,False,0
5525,3651,389,1.0,10.0,56.0,1.1955349872626302,13.0,1.3062284576860637,9.0,2.9904610038008883,95.6,1130.0,False,False,False,0
5526,1490,200,41.0,32.0,2847.0,23.0,2.0,3.0,1641.0,2.0,169.4,201.0,False,True,False,1
5527,2008,200,2.0,6.5579531947569585,101.0,1.0,12.0,0.65169250795469,86.0,2.457763190927211,140.0,18.0,False,True,False,0
5528,1751,200,1.0,4.0,91.0,1.0,20.0,0.6036586310710244,15.0,2.79446157658876,186.6,37.0,False,True,False,0
5529,5545,550,13.0,5.0,1135.0,7.0,5.0,2.0,598.0,2.2199515120032696,58.4,1147.0,False,True,False,0
5530,1704,200,5.0,1.0,467.0,4.0,-9.454190079544155,1.6281281050603682,911.0,4.854781824862337,127.5,16.0,False,True,False,0
5531,1705,905,3.0,9.0,265.0,4.0,6.0,1.0,464.0,0.13498091570694548,56.5,1271.0,False,True,False,0
5532,1767,200,9.0,38.0,151.0,12.0,26.598905272144755,1.0,387.0,7.15371109352078,236.3,39.0,False,True,False,0
5533,1779,620,1.5308716872589265,8.0,7.0,1.6702177476734308,9.673213878637306,-0.2037975236585826,11.0,1.413170422463652,45.1,711.0,True,False,False,0
5534,4204,550,2.0,130.0,252.0,3.0,1.0,2.9744727405893006,120.0,-1.0385151920910785,55.2,879.0,False,True,False,0
5535,1826,200,4.1508297463306345,2.0,203.0,1.0,4.0,0.7778383523442889,35.0,2.9258511809208434,140.8,8.0,False,True,False,0
5536,1349,200,4.0,6.227814523008519,68.0,0.9050831768919823,3.0,0.688641262745515,214.0,2.641677770742567,134.7,55.0,False,True,False,0
5537,9353,200,1.0,11.0,168.0,2.0,2.5357120703609866,1.0,73.0,3.697137981990221,158.5,25.0,False,True,False,0
5538,1297,497,1.0,101.0,21.0,0.7372594867241338,4.33851448076487,1.016122020916119,12.0,0.049229659501597745,54.5,544.0,True,False,False,0
5539,1200,400,2.0,12.0,384.0,1.0,-24.79055918020211,1.2510568940811782,46.0,2.9444099164023734,80.6,25.0,False,True,False,0
5540,1898,375,1.104326579268605,15.0,3.0,1.8031591412481403,11.577357010758739,-0.07772095777041699,7.0,1.309797276980757,43.6,747.0,True,False,False,0
5541,2057,550,0.19773883342882925,53.0,50.0,1.0,1.0,1.2182178388564247,86.0,2.274450080828978,171.5,36.0,False,True,False,0
5542,10828,200,2.0,5.0,166.0,2.0,4.0,0.5961460197868351,57.0,3.377164205048345,144.0,33.0,False,True,False,0
5543,5951,200,1.0,9.0,33.0,0.9276580647245591,42.0,1.13103606660356,15.0,1.9847231185872451,101.8,1128.0,False,False,False,0
5544,2542,200,1.0,4.787693532072744,53.0,0.5285290931193192,-3.0851195854936435,0.5957797759328294,208.0,2.936967375221305,146.7,19.0,False,True,False,0
5545,4400,200,-1.3931625587610128,161.0,15.0,1.4392733872327952,9.538959426925455,1.8497374196683989,8.0,-1.1084188367683376,44.5,690.0,True,False,False,0
5546,3449,200,0.468036893089554,82.0,2.0,0.7564060989609036,5.710336102018019,0.712822988180501,9.0,0.36544938980343034,50.0,578.0,True,False,False,1
5547,2646,200,2.0,15.0,27.0,0.6103154853659758,42.0,1.2593860586304815,21.0,1.9341860295090232,112.1,1081.0,False,False,False,0
5548,3879,550,12.0,22.0,1104.0,7.0,2.0,2.0,1623.0,5.351040764025786,163.0,57.0,False,True,False,1
5549,3465,200,1.4312507612191272,6.0,23.0,0.20081745137322837,-7.607665228356005,0.47434665197502757,30.0,2.745481437653904,133.8,10.0,False,True,False,0
5550,2860,200,3.155242125182548,4.0,13.0,0.19780032641688816,36.0,1.0461802496052792,3.0,2.1900252076319076,106.3,1020.0,False,False,False,0
5551,9250,200,3.1405512256537946,10.0,6.0,-1.7380783574398277,1.0,-0.6773347733154238,5.0,1.7766881238853438,70.3,138.0,True,False,False,0
5552,3053,200,1.0,4.0,15.0,1.3355919140936336,43.0,1.1569290687128029,6.0,2.0124736081059007,101.1,1221.0,False,False,False,0
5553,1730,200,6.0,1.0,14.0,1.0,179.0,0.7784277697477612,7.0,-3.0186200331806807,115.8,1234.0,False,False,False,0
5554,1342,200,-0.5131908668859531,145.0,4.0,1.0226005651268189,5.728884407209298,1.6515188802332377,9.0,-0.7862914182135068,44.9,624.0,True,False,False,0
5555,1592,200,2.760920622764477,10.207417987798006,13.0,1.2316124859874984,2.0,1.3612600356718043,7.0,3.223272553412089,83.3,1182.0,False,False,False,0
5556,2437,200,1.0,2.0,144.0,1.2584733320987587,-4.742561568461419,0.7126983258875073,74.0,3.2276085522361178,137.6,42.0,False,True,False,0
5557,1162,362,1.755636220567073,6.428081953627014,60.0,0.732908680956295,-1.406583882331276,0.6348586646197465,90.0,2.797489373384446,148.1,54.0,False,True,False,0
5558,1601,451,71.0,85.0,2006.0,41.0,4.0,15.0,879.0,8.0,150.9,112.0,False,True,False,0
5559,2194,200,1.0,217.0,108.0,1.0,1.0,2.7451512412742134,42.0,-1.5447028163405054,44.9,474.0,True,False,False,0
5560,4664,550,1.369960968438665,8.0,6.0,1.4495970030862084,8.336774377122566,-0.2889241951605207,13.0,1.4673673390074766,44.0,677.0,True,False,False,0
5561,1796,200,3.0,5.0,199.0,2.0,6.0,1.0,587.0,2.9531394124272374,120.8,54.0,False,True,False,0
5562,6597,200,-5.175403176443176,13.0,65.0,2.0,1.0,1.210309248617339,105.0,0.7508289145942255,113.6,1282.0,False,True,False,0
5563,1987,300,1.3736537687490458,14.0,4.0,1.4857030351648213,9.665711134189387,-0.11509107338200553,7.0,1.416277750152165,45.6,692.0,True,False,False,0
5564,3838,200,1.8762767029317402,13.0,58.0,0.5505992259677095,-9.462932978207157,0.6611770129581329,105.0,2.7817384665909572,127.1,16.0,False,True,False,0
5565,2883,200,0.11950362308772355,102.0,5.0,1.154813559492224,5.344782614559701,1.064784069824213,94.0,0.005943025160160431,41.4,632.0,True,False,False,0
5566,2466,200,6.506490419336615,2.0,1.0,-2.207767207081234,-38.919615020285704,-0.6411764089137977,7.0,2.456042111627016,3.4,4.0,True,False,False,0
5567,5644,200,1.0,4.0,115.0,1.0,5.0,0.6414400275167842,271.0,2.7430240072760004,138.0,56.0,False,True,False,0
5568,2732,200,12.0,4.0,1011.0,10.0,-12.912328918428535,2.0,11994.0,4.0,134.8,23.0,False,True,False,0
5569,3958,200,2.0,11.0,168.0,2.0,3.0,0.8601484891040063,107.0,3.2124539396369167,141.3,33.0,False,True,False,0
5570,3155,375,2.0,76.0,61.0,1.0,-9.035105664469498,3.0,72.0,2.664150327470261,128.1,46.0,False,True,False,0
5571,4838,1008,3.0,1.0,108.0,3.0,10.819511736851531,0.602624396344535,224.0,3.908654821334598,193.2,16.0,False,True,False,1
5572,1587,200,8.0,198.0,937.0,12.0,6.0,4.0,467.0,0.7684604299260616,55.9,1059.0,False,True,False,0
5573,1165,365,3.0,2.0,40.0,0.8657836897825524,1.0,1.2427983519797468,8.0,3.559934653582288,99.7,1087.0,False,False,False,0
5574,1497,200,2.0,2.0,214.0,2.0,-4.6316359863273036,1.0,582.0,3.0,141.7,38.0,False,True,False,0
5575,1707,200,3.0,211.0,161.0,6.0,-0.10634449470675378,6.0,75.0,2.8206959638510907,143.9,140.0,False,True,False,0
5576,1198,398,1.0,79.0,40.0,0.008272549177307909,-3.926632608097676,0.680021338641681,19.0,0.7064248223589891,52.6,388.0,True,False,False,0
5577,1961,502,3.140678031430859,4.0,117.0,1.1614315449857182,-10.65489261142421,0.6750617667127317,50.0,3.015889080758952,122.5,41.0,False,True,False,1
5578,2769,550,1.0,61.0,151.0,2.0,3.0,1.0,109.0,1.0,148.5,55.0,False,True,False,0
5579,2449,200,2.0,6.982035093268003,145.0,2.0,1.0,0.8383523814392049,267.0,3.2276011382729513,130.1,16.0,False,True,False,0
5580,1562,762,3.6298398433537375,3.0,1.0,-0.9695021491551881,-5.834251143890165,-0.5505062591093197,7.0,1.9386033541648906,68.7,256.0,True,False,False,0
5581,1601,451,1.6617002640333656,11.0,6.0,1.2471404881415387,8.840676269028691,-0.17969567598714586,24.0,1.4886627151541858,51.7,644.0,True,False,False,0
5582,1753,200,1.0,6.0,119.0,1.0,4.0,0.6936874638824119,84.0,2.5811488043248265,127.7,27.0,False,True,False,0
5583,2711,200,2.0,1.0,180.0,1.0,-21.656525368703605,0.7839072062725241,200.0,3.198071092632957,90.4,18.0,False,True,False,0
5584,1382,200,3.0,5.844814471885041,107.0,1.0,0.23341920196964594,0.7075360724206861,56.0,3.1658806238629897,157.4,14.0,False,True,False,0
5585,1700,550,2.0,11.0,38.0,3.0,8.0,1.421545469685003,13.0,3.6434540052373885,84.5,1168.0,False,False,False,0
5586,1545,200,2.0,5.0,114.0,1.0,2.0,1.2555019697487397,83.0,-0.35079628623238035,60.8,1313.0,False,True,False,0
5587,1679,200,6.0,151.0,162.0,6.0,1.0,1.0,694.0,-0.6073021476523621,51.4,413.0,False,True,False,0
5588,2360,1560,5.276701759100749,44.1689575212511,24.387029826988112,-2.0774304454910077,-21.151662526412245,-0.17273894659810263,5.0,1.332830563368057,65.8,8.0,True,False,False,0
5589,1791,200,3.1715577288791685,3.0,3.0,-0.7076849945064163,2.0,-0.4762465399746172,7.0,1.918862327396023,68.2,316.0,True,False,False,0
5590,10237,200,2.0,2.6184484543659607,77.0,0.7243194892318545,-4.796941481035233,0.40889467950625796,110.0,3.011431445379274,134.3,33.0,False,True,False,0
5591,1673,375,1.0,148.0,20.0,1.6824981682018194,9.851257899041979,1.7562850340223688,5.0,-0.9243486620377048,44.1,716.0,True,False,False,0
5592,6796,344,-5.310965659033005,5.0,35.0,7.222657631694921,47.7040712734807,1.07589655461495,66.0,1.384040701881202,112.2,1239.0,False,True,False,0
5593,2843,200,1.7810973551284377,5.334700909350957,33.0,0.3369178348092978,-8.268116847980025,0.5117345164683137,46.0,2.7969153880166377,131.1,17.0,False,True,False,0
5594,1437,200,2.9512367976923866,1.0,8.0,1.7461250419566658,246.0,0.6536576998171391,13.0,-5.496639749650672,111.6,1346.0,False,False,False,0
5595,1855,669,-3.1488276526868795,22.0,94.0,6.0,49.65762598119439,2.0,127.0,0.47890777785543026,110.5,1327.0,False,True,False,0
5596,2901,391,3.209905545677877,21.0,12.016808645421378,-0.8835191700432663,-7.228633966417325,-0.2748511459715568,5.0,1.7686118011323044,59.8,265.0,True,False,False,0
5597,5520,200,3.0,9.0,345.0,6.0,7.0,1.0,885.0,1.1763881583676081,56.2,1309.0,False,True,False,0
5598,3361,200,1.0,86.0,67.0,2.0,1.0,2.0,36.0,2.0515521338391025,147.0,95.0,False,True,False,0
5599,1374,574,4.0,6.0,244.0,5.0,11.0,1.6683367411355108,174.0,0.9829520714912983,70.5,1389.0,False,True,False,0
5600,2403,200,-5.380828015320006,7.0,35.0,7.812548003287625,2.0,1.4219716935489088,45.0,3.1541552848757055,109.9,1345.0,False,True,False,0
5601,3192,200,1.2020547123876462,4.548813135477529,10.0,0.12385476721703004,-5.362117559239984,0.43250260868758605,15.0,2.7050803816851596,139.5,18.0,False,True,False,0
5602,2824,200,1.0,23.0,142.0,3.0,-7.688716255948513,1.1955359535925645,545.0,3.757509255379505,131.8,31.0,False,True,False,0
5603,1374,574,3.0,2.0,171.0,2.0,0.3320289882300145,0.9850816027121534,522.0,1.0,162.5,7.0,False,True,False,0
5604,1758,958,5.0,36.0,55.0,3.0,3.0,1.0,7.0,2.732962729838478,91.7,1227.0,False,False,False,0
5605,1738,200,-1.5365247443567593,322.0,21.0,2.9649705362009042,92.0,1.2376667898053841,3.0,-6.460533255376651,79.6,1181.0,False,False,True,0
5606,3511,200,3.1628755926643812,2.0,13.0,0.06907500356276408,2.0,1.0769567059530822,6.0,3.444180373693679,101.2,987.0,False,False,False,0
5607,1670,200,2.0,6.399588264068491,149.0,2.0,-6.394392493744284,0.9333606801336831,438.0,3.6487507587410097,137.9,16.0,False,True,False,0
5608,3931,200,1.7768633231445943,1.0,17.0,-0.1825925280439309,14.163596588196256,-0.4737257796250869,23.0,2.016912917491492,99.0,414.0,True,False,False,0
5609,7453,200,3.0,2.0,104.0,1.0,13.613448223942036,0.6164807895234847,138.0,2.3040624268219876,152.9,280.0,False,True,False,0
5610,1361,375,1.0,10.0,37.0,0.3591609423894635,2.7041519983720192,0.6067941158327852,82.0,2.659844074428024,164.3,29.0,False,True,False,0
5611,1689,200,2.0,1.0,177.0,3.0,9.0,0.8561224617089533,158.0,3.6409998586273793,149.4,71.0,False,True,False,0
5612,2406,1600,-3.3999763455267473,381.0,17.0,3.6081980417881896,66.29454689085524,1.9950245676127163,19.0,-7.068027778532841,75.5,1249.0,False,False,True,0
5613,2841,200,2.3511451407943245,6.078665642274483,69.0,0.6896045369933725,1.0,0.5921428721239586,112.0,2.551736981487951,126.9,24.0,False,True,False,0
5614,4617,200,2.0,6.0,28.0,1.0,48.0,1.108417070045725,18.0,1.8123236321186926,101.4,1138.0,False,False,False,0
5615,8664,413,7.0,2.832586156425055,369.0,3.0,-6.6609218397550265,1.3357027583767929,229.0,3.0,124.9,72.0,False,True,False,0
