,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x1_type2,x1_type3,x1_type4,target
572,2150,200,1.1355950001623325,0.1096903885625018,6.0,38.0,426.0,0.0010099865480066583,4.0,10.0,3.0,950.0,4.0,0.007234270001491794,123.4,98.0,False,True,False,0
573,6649,1630,0.9504380364460192,0.19906619341213272,2.0,2.0,23.0,-0.0008600835427812203,0.011042697116010913,12.477830898963475,-0.2272970436984849,19.0,-0.04980060116685081,0.0005591469112058434,95.7,1311.0,False,False,False,0
574,1175,375,1.0606539939975272,0.12498768988360709,0.14581383484869548,34.918142908742084,2.0,-0.0018613124474495812,-0.004952272958462345,-8.613525497597948,0.10189455345118859,39.0,-0.034776564151172806,0.01123429533331688,2.9,2.0,True,False,False,0
575,2308,398,1.136761856994331,0.054730532244963825,2.0,5.0,168.0,0.0005849810123053079,3.0,1.0,0.18388663439557718,5420.0,0.3383389237320671,0.005936589067340847,152.3,32.0,False,True,False,0
576,2046,200,1.153904900443695,0.12091034135440637,0.045690629181990516,1.0,5.0,0.0009316160323604716,-0.002529121946452051,92.0,-0.001773198569168244,9.0,0.06859487340716441,0.007447704210223449,102.8,851.0,False,False,False,0
577,6331,200,1.1655250795894025,0.05676994712134231,0.032318484342340525,2.842961128546449,48.0,0.0011304717377538243,-5.3779773054429825e-05,1.462448971390586,0.018600565819753,62.0,0.08818055110214118,0.004583044375500833,164.7,37.0,False,True,False,0
578,2391,1591,0.884078846840149,0.07822191128244071,8.0,127.0,451.0,0.0011781804805293117,7.0,1.0,6.0,198.0,0.16252091594520834,0.0033685988190939042,133.4,87.0,False,True,False,0
579,4147,200,1.0842838419050904,0.15063312714520904,1.0,295.0,22.0,-0.0007044611909019505,1.0,52.0,0.14933287570934795,18.0,-0.24282025210237634,0.0028469200064282774,72.2,1236.0,False,False,True,1
580,2443,200,1.1319955096001335,0.0750036590244001,0.05595007155034182,12.0,40.0,0.0008056668200899786,0.004254111647952641,-1.3468509824042485,0.06738395676313758,33.0,0.04641010987563732,0.007759176074213059,129.2,13.0,False,True,False,0
581,4643,398,1.1487587861157933,0.19811533061437103,0.030192758718840196,2.0,16.0,-0.0009112513378088938,0.0047465447972854236,10.628297630495581,-0.20905297176895488,7.0,-0.04276875024487481,0.0095139850990833,94.7,1117.0,False,False,False,0
582,2407,200,1.1695317719149196,0.17945373546726984,10.0,102.0,1367.0,0.0007773105770516597,15.0,1.5276745628552817,2.0,2956.0,1.0,0.0039635216911673155,132.2,181.0,False,True,False,0
583,3774,200,1.174296572141915,0.20301401207729342,0.03921660356650136,2.0,23.0,-0.0009521678821138302,0.0053746930282159155,10.159833969306419,-0.2001574862480595,6.0,-0.04859055125427858,0.011145892348107367,89.1,1101.0,False,False,False,0
584,3914,200,1.1622969157656875,0.21470469027277872,0.011181405500110486,1.0,9.0,-0.0006571215258814878,0.00923995303708125,12.930260351165998,-0.22798896058631613,9.0,-0.046552732531949914,0.007424159434473054,97.9,1312.0,False,False,False,1
585,2468,550,1.0,2.0,78.0,821.0,7655.0,0.1,65.0,10.0,51.0,7324.0,35.0,2.0,168.7,458.0,False,True,False,1
586,2384,200,1.0,1.5117821393485684,22.0,9.0,2224.0,0.0020018262039593893,24.0,2.0,11.0,5348.0,19.0,1.0,138.1,17.0,False,True,False,0
587,1676,375,1.0891134900293937,0.10930341002624289,3.0,5.0,532.0,0.0012567750905194686,5.0,4.0,1.0,262.0,0.06393536079144724,0.005998170705328931,144.1,118.0,False,True,False,0
588,1331,389,1.1229574971967915,0.1871928866793553,2.0,30.0,27.0,-0.0007505067357025386,2.0,17.0,1.0,14.0,1.0,0.01589935467330683,95.1,1069.0,False,False,False,0
589,39411,200,1.5372329178196122,0.012612199497841203,-0.08444197073913529,-9.277626989880446,64.0,0.0025365350775516937,-0.0016889174906680182,3.4065035981529945,-0.03273678343452957,111.0,0.08828130162106618,-0.004253253831851822,179.7,39.0,False,True,False,0
590,2089,200,1.1445109954108867,0.21024287148556908,1.0,1.0,12.0,-0.0006408722855055782,1.0,1.0,0.1954505444349195,18.0,-0.0500920106538274,0.008850145005821375,108.6,1305.0,False,False,False,0
591,1182,382,1.076311249518088,0.08547994990216878,2.0,6.0,139.0,0.0012252257370217734,2.0,4.0,0.1104825143254402,377.0,0.12660094994259907,0.0027262061322428366,153.9,242.0,False,True,False,0
592,1356,200,1.1215105428957064,0.07138821849120092,1.0,15.0,52.0,0.00078650987854334,1.0,-0.8759695008984636,0.06129952795848226,65.0,0.08538815957848556,0.007448341024886673,141.3,19.0,False,True,False,0
593,1510,550,1.0502636802006688,0.055155177781944786,0.0644011015695014,2.0,67.0,0.0013181436806246616,1.0,3.0,1.0,94.0,0.0626621377203378,0.004357264815238793,167.7,52.0,False,True,False,0
594,1525,375,1.1197416857589566,0.20733651019651944,3.0,40.0,43.0,-0.0009871801833629679,2.0,3.0,0.18846263043153044,2.0,-0.026465455718835074,0.009641584919275914,98.6,1220.0,False,False,False,0
595,3545,200,1.0,2.677590506176637,2.0,26.0,24.0,-0.0011761166580290805,1.0,10.0,1.0,18.0,-0.1690723243726211,0.015165305443442634,86.6,1076.0,False,False,False,0
596,4528,200,1.1479953414846908,0.05894644308562391,0.0457632127204306,2.9878963032788306,51.0,0.0010184065726854818,0.0005914689508017545,0.9311570219106216,0.02880489575116485,167.0,0.08866365496521667,0.005607429023854138,160.3,14.0,False,True,False,0
597,4969,200,1.0892680332219853,0.14938115982612743,0.04426167814813198,6.0,-1.3300496997253504,0.0002085301432379616,0.004016254164156408,0.6838881321054942,-0.017517820244364657,7.0,-0.008404967385331474,-2.9568209789943012e-05,46.9,586.0,True,False,False,1
598,1989,550,1.076586851811685,0.06726973518710366,2.0,2.0,99.0,0.0007679454198488145,2.0,-1.0345272113099782,0.06447425223927894,593.0,0.12975637691801012,0.006086225751309016,142.7,8.0,False,True,False,0
599,3070,200,1.084821316837881,0.1273153003650549,0.08582769278950764,2.0,2.0,-0.00011728937108212989,-0.0041149000429356875,-2.6196927515666175,0.00492930635644484,8.0,0.004084808685831831,0.00511733593939212,46.5,282.0,True,False,False,0
600,2498,200,1.1304982547276308,0.17487464542603348,5.0,3.0,1466.0,0.0018420577437883168,11.0,29.0,1.0,45.0,0.1155025642042915,0.007481992718204822,127.7,52.0,False,True,False,0
601,2398,511,1.010248970275014,0.1265723287784084,9.0,29.0,5.0,-0.00033041702717451216,-0.002248245027885787,-1.2445734765324232,0.016800162461322543,7.0,0.005461773860702124,0.0021104335529695817,55.2,357.0,True,False,False,0
602,1525,200,1.1359201973922772,0.15764398617667297,0.021533844161240268,3.0,6.0,0.0005182643407688481,0.002793069765544942,61.0,0.10740407994003931,15.0,0.01912416833226871,0.006337378781022807,110.2,1105.0,False,False,False,0
603,2551,391,1.0350795587695725,0.18036804635527304,-0.06219439048368258,4.0,24.0,0.0021054774279387622,0.040518909892142574,10.6724414808441,-0.020028402243582377,43.0,-0.023610755906304348,-0.011203681571302582,112.6,1260.0,False,True,False,0
604,1859,200,1.100025644194265,0.0883512183402182,27.0,29.0,141.0,0.0029108940253255167,2.0,168.0,1.0,12.0,0.13056655556397345,-0.0028495605920060285,126.2,1076.0,False,False,False,0
605,1311,511,1.0594915926538526,0.05622800501253167,0.047315807549466626,2.0,19.0,0.0009585015283850584,-0.0014856078843479281,0.5444972329596567,0.023788093639495855,43.0,0.08674506113652569,0.005040715615116653,161.5,9.0,False,True,False,0
606,1364,200,1.2148181490843093,0.3270577278328304,47.0,8.0,3780.0,0.0024363473365043298,48.0,29.0,4.0,2264.0,0.8321382443695597,0.014466909817258511,146.8,65.0,False,True,False,0
607,2902,683,0.9981012114615929,0.1885365526894489,-0.06776060438664899,17.0,67.0,0.002091470916967486,2.0,9.362885918919346,-0.007329990760524652,86.0,0.013958354278599927,-0.013178866614802942,107.1,1344.0,False,True,False,0
608,2025,200,1.0529277908814125,0.15976861673021858,0.04804620181357677,9.0,6.0,0.00021155999232713718,0.0066141433642883385,1.1332367799668646,-0.013253682419502866,21.0,-0.011766462231605601,-0.0001291385508785936,43.9,649.0,True,False,False,0
609,1283,483,1.0011400857817887,0.15586176623290982,-0.04838780394788955,142.0,1.0,-0.0005618100632078793,0.006198212785818669,0.9950678755276385,0.09998927222576981,10.0,-0.003880394733926096,-0.0017095391555681516,43.2,636.0,True,False,False,1
610,1363,563,0.9870793064242659,0.15622531676661922,-0.058704958405314756,151.0,1.0,-0.0005649968812857509,0.006906438617079402,1.0,0.14697718866679566,10.0,-0.0066290847216237125,-0.0025055453605915545,43.6,662.0,True,False,False,0
611,5639,200,1.1938203454041612,0.17066546068243582,0.03121034660330224,3.7893084239440213,9.0,-0.0001278822110595268,0.004194724096237223,41.0,0.08354289782030833,7.0,-0.02749144697770589,0.00893952916081453,88.3,1047.0,False,False,False,0
612,1683,200,1.1112654203083343,0.08074162981450073,1.0,19.0,42.0,0.00395578067618807,0.010628369636435764,208.0,0.02805783568456377,12.0,0.19504536284642882,-0.007947387293377517,107.0,1207.0,False,False,False,0
613,1688,200,1.1103735104700676,0.06777304277324703,0.06901037454940706,20.0,35.0,0.0013446098103042647,1.0,1.0,2.0,19.0,0.059846475237009145,0.00675232807968662,146.3,95.0,False,True,False,0
614,3172,200,2.0,-11.982169250296657,2.0,29.0,27.0,0.0022553265568956427,1.0,50.0,0.3640057307734139,18.0,0.23027827549231006,-0.007744766311866158,101.3,1192.0,False,False,False,0
615,7534,200,1.1354143009332378,0.1349293858818328,2.0,36.0,13.0,-0.0002505288573744213,0.011058063122504791,-0.02974218044346344,0.03375579204853807,10.0,3.0,0.001787044559053541,61.4,412.0,True,False,False,0
616,2244,1444,0.8685271267915371,0.2169139575832979,4.0,7.0,300.0,0.0025189962796616783,6.0,14.0,1.0,312.0,-0.27487488659704695,-0.015938105555370896,71.1,1507.0,False,True,False,0
617,2088,393,1.1278075161553123,0.19309206678950375,0.053139302184263215,3.0,24.0,-0.00113732621388829,0.0021424208382256893,9.144217975506763,-0.19322145423021198,7.0,-0.03912805136957331,0.012149525834574959,92.2,995.0,False,False,False,0
618,8096,1600,0.6820823660679103,0.015550104829024747,1.463659454701201,36.09030535395141,48.0,0.003981117429509684,-0.024640761392049626,2.0,-0.07368039653729852,238.0,0.6916934721716075,2.0,126.3,10.0,False,True,False,0
619,5153,503,1.12018974837447,0.06737053544816618,2.0,18.0,71.0,0.0007982223358113938,2.0,-1.6546178595172023,0.07130420074255994,88.0,0.09924211200535638,0.005733001869236531,135.0,16.0,False,True,False,0
620,2166,200,1.1276179880152946,0.17355283668370092,6.0,34.0,99.0,0.0006712299505191588,2.0,52.0,1.0,34.0,-0.1935697354414856,0.004054777093971396,128.3,1302.0,False,False,False,0
621,9832,200,1.2207160848314402,0.07085292769391671,3.0,2.1225805033773213,272.0,0.0011116293624457985,3.0,0.6921751822583246,0.06699908810233524,742.0,0.17351081774080512,0.005107526135914142,154.5,18.0,False,True,False,0
622,1401,200,1.1687768341081672,0.08912123247292314,10.0,40.0,428.0,0.0007849639296360067,10.0,1.0,2.0,3178.0,1.0,0.0009619810916934313,137.1,58.0,False,True,False,0
623,2057,200,1.1196604130194898,0.07228623615731777,2.0,16.26482500849852,49.0,0.0004331408858206931,0.0065694675592737894,-1.205934622626046,1.0,41.0,-0.022573691315471933,0.008299788783334705,130.9,7.0,False,True,False,0
624,1650,200,1.132914084822194,0.19414098347812825,3.0,73.0,39.0,-0.00021002558848093322,2.0,19.0,3.0,8.0,-0.205549403180612,0.010042587736476705,95.7,1244.0,False,False,False,1
625,7679,200,1.1821873461310368,0.06576370922936903,3.0,124.0,195.0,0.001500274205457952,5.0,-0.6109419909507778,5.0,88.0,0.07795394612321616,0.006928474413021135,143.4,103.0,False,True,False,0
626,2038,200,1.1105625257253975,0.1019057861597652,4.0,2.0,613.0,0.0013343676093677814,4.0,1.8976080944348723,2.0,444.0,0.12715208187120197,0.007939742452277798,159.6,13.0,False,True,False,0
627,2453,200,1.15809063223633,0.0709097681251869,0.07324894768044032,5.0,81.0,0.0010742357037802908,5.0,3.0,-0.013012083417663689,103.0,0.18588708458338488,0.007237895950670037,139.3,42.0,False,True,False,0
628,2058,200,1.1492766174530415,0.0578183125293279,2.0,1.0,133.0,0.0010946124700843551,4.0,4.0,1.0,2359.0,0.1760668923133153,0.007172318438179559,154.2,28.0,False,True,False,1
629,3090,1129,0.9850450910909394,0.09885447391106794,0.39598946519049605,9.0,93.0,-0.0021651163482370173,-0.007504699287352423,-5.192725371663073,-0.22890296986551562,42.0,-0.3042939629317516,0.024467844257081595,38.3,11.0,False,False,True,0
630,1970,200,1.1235230081759284,0.08768105641610191,2.0,3.0,10.0,0.0029830109435282637,0.003271827940437788,166.0,0.02417558014548149,10.0,0.1606999325573497,-0.0031833741535773896,119.8,1088.0,False,False,False,0
631,2400,1600,0.8307347286717249,0.15500133881033662,0.26215085310127506,3.0,17.0,-0.0004971287812491898,0.01577640793962587,17.0,-0.12022659323790208,12.0,-0.322418716985851,0.0040089183820661844,62.5,1096.0,False,False,True,0
632,22327,200,1.359865161547629,0.04925439920099706,0.0045616196198352554,-3.831947103217317,38.0,0.0015335927108151015,0.005008745069773113,-0.7360883154351541,0.0420439546207092,368.0,0.047593023198373885,0.0030142245997151207,130.8,6.0,False,True,False,0
633,1695,895,1.0250871478022507,0.13503462603867433,0.02946437663058532,1.0,6.0,0.0005906068789129915,0.0008438148407492463,74.0,0.055151141823870375,18.0,0.04288732177838028,0.0035981806010383366,108.5,1003.0,False,False,False,0
634,2739,200,1.121484264216206,0.04693299663409434,0.025263007202966037,7.0,18.0,0.0011879792327227356,-0.005320434289870946,2.4613716039102655,0.00010692205512441433,24.0,0.115643373374553,0.004560848052298283,186.4,18.0,False,True,False,0
635,7909,200,1.1532952215597945,0.06290890713751907,-0.038132951783609315,2.0,6.0,0.005645062814499058,0.019797350602516417,241.0,2.0,6.0,0.19373402702643716,-0.015163112562543546,112.7,1457.0,False,False,False,0
636,2398,200,1.1455756725851889,0.08360533316944085,3.0,2.2316049285673216,117.0,0.0006193219252812465,2.0,-2.145949683010258,0.09659514183422857,1013.0,0.11313093419647657,0.008381224187836267,119.0,36.0,False,True,False,0
637,3565,911,0.9855686494253959,1.0,25.0,114.0,1717.0,-0.0020402093062363846,20.0,2.0,9.0,3335.0,5.0,0.002387154552847548,157.4,104.0,False,True,False,1
638,2061,200,1.1325351040793863,0.10173170670583076,2.0,1.0,309.0,0.0007391003803811635,2.0,1.0,0.09071876049242178,256.0,2.0,0.0041451889453831825,137.4,59.0,False,True,False,0
639,2045,200,1.1214092842789152,0.0782315149506978,0.033977092135728526,30.0,53.0,0.0008324866748665727,0.005436735582605934,0.05330339071315393,0.07004550712809987,33.0,0.05610884509161451,0.00624864852854401,137.6,82.0,False,True,False,0
640,2008,200,1.1128945906541337,0.08671913401681053,2.0,9.0,29.0,0.00418079894611556,1.0,206.0,1.0,12.0,0.21504178021473308,-0.008010837448402697,100.0,1285.0,False,False,False,0
641,6532,200,1.1894279136321089,0.20504649018606358,1.0,2.0,7.0,-0.0005105477160189942,0.010059747786385742,12.301162424872018,1.0,7.0,0.24757850745442056,0.008009573005898218,96.2,1256.0,False,False,False,1
642,1690,200,1.1316503197545138,0.09040544413925389,4.0,2.0,133.0,0.0009677280747921735,3.0,3.0,1.0,572.0,0.12640655783729926,0.008014717004337868,112.6,102.0,False,True,False,1
643,1320,200,1.1200455980084785,0.08061510161185126,1.0,2.0,164.0,0.0009437917258217077,2.0,1.0,0.049114421833195365,67.0,0.11773861340128633,0.006964353688642788,145.0,48.0,False,True,False,1
644,1372,572,1.2614497106121332,0.2504393479486957,4.0,110.0,1164.0,0.0028077522835388002,51.0,9.0,4.0,1243.0,1.1713709936075247,-0.0015491540863852293,69.8,1341.0,False,True,False,0
645,2068,200,14.29529423980935,0.38938161712679786,13.0,4.0,1395.0,14.3,15.0,-12.16697557441421,3.0,5761.0,15.0,0.13070602880096338,212.1,98.0,False,True,False,0
646,1322,200,1.1025053506322187,0.08592501209287562,-0.024428648788443752,4.0,17.0,0.004149485270124931,0.012018888035385089,209.0,0.03619077841116791,19.0,0.1907158847754431,-0.009385611078082334,108.7,1308.0,False,False,False,0
647,3389,2650,0.6682696557687754,0.1037931277334252,0.05932529844335477,9.0,9.0,-0.0004136868941715388,-0.0022720924286829813,-1.8112502537824184,-0.010436531496793577,10.0,0.018998687000532755,-0.007541147626788813,57.4,356.0,True,False,False,0
648,2125,200,1.1557019611447248,0.19393130563061334,4.0,118.0,70.0,-0.0007733492083163984,2.0,28.0,0.23116802210799392,11.0,0.007226319978144602,0.008347201672975757,94.7,1185.0,False,False,False,0
649,1000,200,1.1387030147058255,0.20329147747413145,4.0,1.0,19.0,-0.0005411762893205996,0.011340153622114713,29.0,0.0969707399989943,18.0,-0.0751767184621599,0.010780302941501674,64.4,1150.0,False,False,False,0
650,1756,956,0.9985143198791153,0.06669920287400899,2.0,10.0,129.0,0.0007689133456811881,2.0,-0.3443325013267895,0.05714621429029876,189.0,0.12487580902995887,0.003490767474669809,149.4,38.0,False,True,False,0
651,1750,200,1.059048597851196,0.12786983477027647,0.06987334333393846,2.0,5.0,8.03696237861029e-05,-0.004265269625022938,-0.18302289395796834,-0.02250290236258934,19.0,0.026815831373767196,0.002819500669804853,66.8,382.0,True,False,False,0
652,1363,550,1.061895067883771,0.07986955256951944,0.07542159433637607,5.188714968136992,62.0,0.0005626005083840813,0.007215465634260454,-1.9927903700745446,0.07482473893159636,54.0,0.035890250039813054,0.006974287969468307,118.9,19.0,False,True,False,0
653,1247,447,1.064965748364021,0.07254054422405787,-0.012810640742145551,1.0,33.0,0.003686618464647795,0.004777945622635116,192.0,0.032018907872924274,3.0,0.20345001928097872,-0.00773138029786935,130.4,1150.0,False,False,False,0
654,3912,662,1.0650153405442153,0.07083696629215197,0.05230621644000166,4.6625346275213815,58.0,0.0008340022761124111,0.006234905532465973,2.0,0.039388874237232585,92.0,0.05748893800432597,0.003962612786487796,135.3,72.0,False,True,False,0
655,2490,200,0.8559240663875258,0.03166326455719215,3.0,158.0,292.0,0.003349318062661144,3.0,7.0,0.2084464735780216,358.0,2.0,2.0,187.5,50.0,False,True,False,0
656,5218,200,1.2217244301430488,0.04517380930712278,2.0,3.0,407.0,0.1,3.0,0.1774978573075714,1.0,28.0,0.3612781416564417,0.002928102016783285,250.3,16.0,False,True,False,0
657,1698,200,1.0985800291020609,0.07228707837364468,1.0,4.0,11.0,0.0048539631631514535,0.01314805365848315,234.0,0.03237929322088462,2.0,0.220431493707963,-0.012624994132968581,112.7,1362.0,False,False,False,0
658,3033,200,1.0742512696830162,0.11870874712767687,8.0,9.0,15.0,-0.0002249508601768202,-0.005543806197522372,1.0,-0.05765838742425444,26.0,0.023335404037652552,0.004401285442419578,60.7,257.0,True,False,False,0
659,1511,200,1.1160306206228032,0.06940012021478381,0.06502336025278055,4.5251697092189715,65.0,0.0008660911803315408,0.00416068489678878,2.0,0.0550557885986791,274.0,0.07985963771704974,0.006662852170387978,147.1,29.0,False,True,False,0
660,1710,200,1.084182176689013,0.15214954473540132,8.0,27.0,274.0,0.00191545988187114,2.0,27.0,0.18630652013627014,140.0,0.04955182872225805,-0.003031003039071223,95.4,742.0,False,True,False,0
661,1750,900,0.958937584364943,0.24270690544346252,77.0,7.0,2458.0,0.0009812557081956275,20.0,2.0,7.0,1854.0,7.0,0.010413507842708114,159.0,29.0,False,True,False,0
662,8952,200,1.282933598358125,0.1813872349371728,37.0,161.0,1679.0,0.0010413731989749042,29.0,3.0,5.0,1245.0,4.0,-0.0032968203251080297,142.6,109.0,False,True,False,1
663,1679,200,1.0401396416246957,0.1773725758754061,1.0,80.0,63.0,0.00025049025401413516,1.0,5.0,0.1394484831097884,30.0,0.0074923972030092045,-0.003850353365972836,46.9,869.0,True,False,False,0
664,5545,200,1.1558556493340648,0.10740607863487028,13.0,6.0,52.0,0.002363524432350994,0.00733438286684418,140.0,0.06667358224851228,10.0,0.10627902819504698,-0.0018066567009995538,112.8,1112.0,False,False,False,0
665,2440,413,1.030016387771817,0.27378709587769734,11.0,5.0,896.0,0.00222095539359235,6.0,8.0,1.0,481.0,-0.40813322169168487,-0.007279924291115236,56.4,1328.0,False,True,False,0
666,3465,200,0.9770467782214017,0.22643472297322376,24.0,217.0,2460.0,0.0031981937869196564,19.0,3.0,14.0,2848.0,8.0,1.0,145.7,129.0,False,True,False,1
667,9104,200,1.1422775335999937,0.12899311724150664,-0.0879250819614299,185.0,27.0,0.002230568693278201,2.0,6.547273551964281,6.0,15.0,-0.017585710917387587,-0.005516393975376843,119.5,954.0,False,True,False,1
668,3926,676,0.997394259445122,0.191726861856246,-0.065747912975894,7.0,88.0,0.0021469681936137075,0.04734192893434397,11.50591935704142,-0.010800508377371898,125.0,-0.0302777091843609,-0.013812914031642975,105.5,1350.0,False,True,False,0
669,3622,200,1.1432191752551695,0.07592195425659298,0.06841523550474449,4.606099752310911,94.0,0.0008055026889506323,0.006278235491834039,2.0,0.02834885061412251,45.0,0.05543080214869178,0.007351511342333694,129.9,2.0,False,True,False,0
670,4910,200,1.0815906828763975,0.08742831331574052,-0.15648456075541617,540.0,29.0,9.44067898238643e-05,0.019238235708485263,135.0,1.0,20.0,-0.49874835562286535,-0.0042535855125471755,75.4,1142.0,False,False,True,0
671,1824,200,1.1378798065216287,0.22823389745294165,0.01527487301518704,8.0,24.0,-0.0007382794835779638,0.013391824331449698,1.0,0.21282422988298322,3.0,-0.10158946282376746,0.008932806489232448,85.3,1369.0,False,False,False,0
672,3198,200,1.1665767811469354,0.1988013363449923,3.0,9.0,44.0,-0.0008768443706343998,1.0,2.0,1.0,12.0,-0.19045227072882653,0.013164224820094717,88.8,1075.0,False,False,False,1
673,2406,375,1.153233214000422,0.15640981793255904,1.0,2.0,14.0,-0.0015733366368340107,-0.009996852519151389,1.0,0.011573798846683303,11.0,-0.03164190105655962,0.018014808863483722,100.8,613.0,False,False,False,0
674,1377,200,1.111834397698178,0.07168190500194171,1.0,3.0,12.0,0.00428020322743583,1.0,217.0,-0.01427900665407833,12.0,0.23256902054868078,-0.008868746208982259,111.3,1222.0,False,False,False,0
675,3795,200,1.1157578182617707,0.05644663903184366,3.0,2.0,29.0,0.00549247462971203,0.014597874673114575,258.0,0.02087870132123726,19.0,0.24952415066712774,-0.015416601628382764,114.5,1370.0,False,False,False,1
676,1679,200,1.1225208422285315,0.06977756836637283,0.06874532627784902,5.456090171906908,98.0,0.0009498570269439455,1.0,7.0,0.029293426462089656,30.0,0.09970001507105053,0.006706691822591537,143.3,15.0,False,True,False,0
677,1687,200,1.1414378431674508,0.21692204649584923,8.0,69.0,71.0,-0.001024443872755798,2.0,3.0,0.24641456394979855,10.0,-0.03460042644002215,0.009092955001028358,99.1,1298.0,False,False,False,0
678,1713,552,1.1006617000869898,0.17350854686892347,1.0,5.0,32.0,-0.0010718530960576178,-0.0005361661813481078,14.0,0.06827916295316072,24.0,-0.040081947077453606,0.012980002505104338,92.9,870.0,False,False,False,0
679,1525,375,1.0885265139864382,0.06722726676248669,0.06784887692788288,5.29534802148919,119.0,0.0008645492902956686,1.0,1.0,0.059722717654693724,152.0,0.11122229644581694,0.0058453265607276705,156.8,17.0,False,True,False,0
680,1203,375,0.7502843725189468,1.0,34.0,897.0,3235.0,-0.002312426337351514,30.0,5.0,45.0,6569.0,9.0,1.0,137.2,522.0,False,True,False,0
681,2414,200,1.1208495567337087,0.05205903419316016,2.0,1.0,134.0,0.0012755541869935438,2.0,3.375515439010087,0.0007261683312549394,144.0,0.18160619831047597,0.004135838051800178,197.4,37.0,False,True,False,0
682,1715,469,1.0219723627068826,-0.024304799488206186,1.0,19.0,103.0,0.002260143301553885,1.0,14.051528664663238,1.0,87.0,0.5423445827835849,-0.004599865458331465,346.4,18.0,False,True,False,0
683,2415,550,1.3267186942580314,0.036322498327127306,2.0,6.0,150.0,0.3,2.0,-0.2378753665707336,-0.056736767004736066,55.0,0.2154763018883159,0.003706661259183619,234.9,21.0,False,True,False,0
684,2367,200,1.1589102104923594,0.0779439842960521,2.0,1.0,275.0,0.0014528620351277333,7.0,17.0,1.0,1040.0,0.2729030287002274,0.006755923492841376,132.5,74.0,False,True,False,0
685,1242,442,1.0152558792505277,0.18443639012380686,0.005573589618506958,341.0,15.0,-0.002274384524848738,0.017746609463074492,1.0,0.2494199037085707,12.0,-0.33168245761021353,0.006980161048204536,66.2,1226.0,False,False,True,0
686,1706,200,1.064257431997549,0.18467423711449982,-0.04310731901318832,7.0,90.0,0.0021229923309800114,1.0,2.0,0.2967134354957466,188.0,-0.021279708754263993,-0.008589937839017736,111.4,1229.0,False,True,False,0
687,1738,938,0.9990506297965138,0.0714936096428751,1.0,3.522312491924822,62.0,0.0004987748795262092,0.006317361953307454,-1.7946910448154085,0.06758283598881576,82.0,0.04451810301691239,0.005017836352381622,125.2,7.0,False,True,False,0
688,1812,200,1.0993965089629256,0.07091978536274723,3.0,3.0,33.0,0.00475636287936454,0.012852297031429316,232.0,0.031062975493767908,7.0,0.22126786785275954,-0.011932035988309053,114.3,1319.0,False,False,False,0
689,1730,200,1.1280570781945722,0.07537679923193608,0.07100261091727589,4.967273066960843,62.0,0.0007368783177550409,1.0,-1.4370136714396722,0.06139763997575187,60.0,0.07600181535821093,0.007889885131771024,133.4,16.0,False,True,False,0
690,2508,200,1.1538052033493853,0.06088421102543862,3.0,13.0,165.0,0.0008586913949375496,3.0,0.5517359105269861,1.0,3374.0,0.13466269873157444,0.007325066205085662,151.6,28.0,False,True,False,0
691,1000,200,1.0431801634710114,0.1600004435546296,-0.012997236876117313,94.0,2.0,-0.0002474282951727691,0.006371683674728956,1.2914462330372771,0.057727698474025146,18.0,-0.005433123122600136,-0.00044554880069469505,44.7,652.0,True,False,False,0
692,2638,200,1.1412522082992294,0.08295616222042312,1.0,3.0,182.0,0.0008138908006096734,2.0,-1.297931401412825,0.07807682155706175,301.0,0.1104945093379115,0.008002809629180874,132.7,9.0,False,True,False,0
693,1415,615,1.2396857608424818,0.2170648217005322,3.0,80.0,689.0,0.0028898297883968027,46.0,13.0,3.0,624.0,1.1209430235136892,-0.004091072613929825,71.7,1384.0,False,True,False,0
694,8734,200,1.182629010689104,0.09013474207009153,4.0,20.0,35.0,0.004022312728028332,1.0,185.0,1.0,17.0,0.10778425066240516,-0.009474699808079023,115.6,1351.0,False,False,False,0
695,2052,1252,0.8639918405095368,0.08562120306527632,0.1529354633373714,103.0,20.0,0.001949192314101733,0.017803851811208915,135.0,-0.08827725150396759,31.0,-0.1565316309444711,-0.0070823875482286525,78.5,1173.0,False,False,True,0
696,2619,1005,0.9711656401706501,0.1990830648078905,4.0,3.0,122.0,0.0015850620866582066,4.0,3.468086473379117,0.06377871610607144,431.0,0.010615211107733558,-0.008879558447331348,54.7,1187.0,False,True,False,0
697,1860,200,1.1444125808242867,0.08217245009768348,2.0,19.806290308330063,231.0,0.000717899910908093,6.0,11.0,1.0,254.0,0.21164391503498337,0.00715408160255393,131.5,75.0,False,True,False,0
698,4801,200,1.1399801780758887,0.06614034697615523,2.0,2.0,10.0,0.004884411425809088,0.013554398024723469,239.0,-0.010364794158647328,22.0,0.2146918504880091,-0.012115628576189863,98.4,1290.0,False,False,False,0
699,2377,200,1.0674994826050714,0.18300638975337336,0.2617337925278207,5.0,33.0,-0.00016291329616624495,1.0,17.0,-0.10303793749037027,32.0,-0.3163668398008781,0.009005589726612584,55.1,1217.0,False,False,True,0
700,5764,200,1.1814534058656108,0.2181669152799799,0.004354840353698819,3.0,30.0,-0.0005918817104939578,0.011462160809315947,13.263309404349457,-0.22524067961441574,17.0,-0.05091924660462155,0.006617001685571111,95.2,1344.0,False,False,False,0
